date,depth,mag,place,latitude,longitude,depth_avg_22,depth_avg_15,depth_avg_7,mag_avg_22,mag_avg_15,mag_avg_7,mag_outcome
2024-04-12,0.0,1.52,Oklahoma,35.47121794916667,-97.06789529923077,4.869545454545454,4.728666666666667,3.7742857142857145,1.240909090909091,1.3233333333333335,1.2771428571428571,
2024-04-12,0.0,1.48,Oklahoma,35.47121794916667,-97.06789529923077,4.556363636363636,4.273333333333334,2.842857142857143,1.2436363636363637,1.3166666666666667,1.3857142857142857,
2024-04-13,8.21,0.78,Oklahoma,35.47121794916667,-97.06789529923077,4.685454545454546,4.820666666666667,3.161428571428572,1.2440909090909091,1.282,1.342857142857143,
2024-04-13,5.42,0.59,Oklahoma,35.47121794916667,-97.06789529923077,4.687727272727273,4.777333333333333,3.0128571428571433,1.235909090909091,1.27,1.2114285714285715,
2024-04-14,6.39,0.93,Oklahoma,35.47121794916667,-97.06789529923077,4.705454545454546,4.842,3.9257142857142857,1.2354545454545454,1.2373333333333334,1.167142857142857,
2024-04-15,2.79,1.15,Oklahoma,35.47121794916667,-97.06789529923077,4.553636363636364,4.0280000000000005,4.324285714285715,1.2504545454545455,1.182,1.1142857142857143,
2024-04-15,0.1,0.4,Alaska,59.51876514716439,-152.29366363962671,33.34168181818182,34.56666666666667,39.97142857142858,1.5227272727272727,1.4200000000000002,1.5857142857142859,
2024-04-15,13.0,1.1,Alaska,59.51876514716439,-152.29366363962671,33.93259090909091,35.43333333333333,33.75714285714287,1.4863636363636366,1.4133333333333336,1.385714285714286,
2024-04-15,14.1,0.8,Alaska,59.51876514716439,-152.29366363962671,29.387136363636365,31.62,32.085714285714296,1.440909090909091,1.346666666666667,1.3428571428571432,
2024-04-15,0.0,1.9,Alaska,59.51876514716439,-152.29366363962671,29.387136363636365,30.959999999999997,20.228571428571435,1.4590909090909092,1.4133333333333333,1.3857142857142857,
2024-04-15,11.6,1.3,Alaska,59.51876514716439,-152.29366363962671,28.10454545454546,27.38,21.885714285714297,1.3545454545454545,1.4266666666666667,1.2714285714285716,
2024-04-15,13.8,1.2,Alaska,59.51876514716439,-152.29366363962671,27.2,27.193333333333335,23.857142857142865,1.3545454545454545,1.4266666666666667,1.2142857142857142,
2024-04-15,24.2,1.6,Alaska,59.51876514716439,-152.29366363962671,27.05454545454546,26.633333333333333,10.971428571428579,1.3954545454545455,1.4400000000000002,1.1857142857142857,
